"Correct_Village","DW","month","year","round","Dogs"
"tandahimba_chingungwe_chikunda","tandahimba_chingungwe",30,2012,2,17
"tandahimba_chingungwe_chingungwe","tandahimba_chingungwe",30,2012,2,10
"tandahimba_chingungwe_mtenda","tandahimba_chingungwe",30,2012,2,14
"tandahimba_dinduma_dindumabarabarani","tandahimba_dinduma",30,2012,2,3
"tandahimba_dinduma_nanyuwila","tandahimba_dinduma",30,2012,2,6
"tandahimba_dinduma_tandika","tandahimba_dinduma",30,2012,2,57
"tandahimba_kwanyama_mitumbati","tandahimba_kwanyama",30,2012,2,2
"tandahimba_litehu_mabeti","tandahimba_litehu",30,2012,2,24
"tandahimba_litehu_mmeda","tandahimba_litehu",30,2012,2,10
"tandahimba_luagala_kigamboni","tandahimba_luagala",30,2012,2,36
"tandahimba_luagala_luagala","tandahimba_luagala",30,2012,2,59
"tandahimba_luagala_michinji","tandahimba_luagala",30,2012,2,30
"tandahimba_luagala_mkolachini","tandahimba_luagala",30,2012,2,38
"tandahimba_mahuta_lidumbwemtoni","tandahimba_mahuta",30,2012,2,8
"tandahimba_mahuta_mkulungulu","tandahimba_mahuta",30,2012,2,19
"tandahimba_maundo_chiumo","tandahimba_maundo",30,2012,2,9
"tandahimba_maundo_kunandundu","tandahimba_maundo",30,2012,2,2
"tandahimba_maundo_maundo","tandahimba_maundo",30,2012,2,7
"tandahimba_maundo_namahonga","tandahimba_maundo",30,2012,2,3
"tandahimba_mdimbamnyoma_mdenga","tandahimba_mdimbamnyoma",30,2012,2,6
"tandahimba_mdumbwe_mndumbwe","tandahimba_mdumbwe",30,2012,2,13
"tandahimba_michenjele_bandari","tandahimba_michenjele",30,2012,2,2
"tandahimba_michenjele_michenjele","tandahimba_michenjele",30,2012,2,10
"tandahimba_michenjele_mpunda","tandahimba_michenjele",30,2012,2,14
"tandahimba_mihambwe_mihambwe","tandahimba_mihambwe",30,2012,2,10
"tandahimba_mihambwe_mkaha","tandahimba_mihambwe",30,2012,2,15
"tandahimba_milingodi_milingodi","tandahimba_milingodi",30,2012,2,16
"tandahimba_milingodi_mtinginda","tandahimba_milingodi",30,2012,2,5
"tandahimba_milingodi_namkomolela","tandahimba_milingodi",30,2012,2,7
"tandahimba_mnyawa_maheha","tandahimba_mnyawa",30,2012,2,25
"tandahimba_nambahu_mivanga","tandahimba_nambahu",30,2012,2,38
"tandahimba_namikupa_namikupa","tandahimba_namikupa",30,2012,2,18
"tandahimba_nanhyanga_nanyangaa","tandahimba_nanhyanga",30,2012,2,6
"tandahimba_naputa_mwangazashuleni","tandahimba_naputa",30,2012,2,3
"tandahimba_naputa_mwangazasokoni","tandahimba_naputa",30,2012,2,28
"tandahimba_naputa_namdwani","tandahimba_naputa",30,2012,2,6
"tandahimba_naputa_naputashuleni","tandahimba_naputa",30,2012,2,2
"tandahimba_tandahimba_madaba","tandahimba_tandahimba",30,2012,2,14
"tandahimba_tandahimba_malamba","tandahimba_tandahimba",30,2012,2,5
"tandahimba_tandahimba_matogoro","tandahimba_tandahimba",30,2012,2,13
"tandahimba_tandahimba_tandahimba","tandahimba_tandahimba",30,2012,2,8
"newala_chihangu_chihangua","newala_chihangu",33,2012,2,41
"newala_chihangu_idamnole","newala_chihangu",33,2012,2,29
"newala_chilangala_chilangala","newala_chilangala",33,2012,2,16
"newala_chilangala_mikumbi","newala_chilangala",33,2012,2,20
"newala_chilangala_mkongi","newala_chilangala",33,2012,2,1
"newala_chilangala_namangadu","newala_chilangala",33,2012,2,3
"newala_kitangari_kitangarihospitali","newala_kitangari",33,2012,2,53
"newala_luchindu_nangwala","newala_luchindu",33,2012,2,71
"newala_makote_makondeko","newala_makote",33,2012,2,9
"newala_makote_makote","newala_makote",33,2012,2,50
"newala_mdimbampelempele_chitenda","newala_mdimbampelempele",33,2012,2,38
"newala_mkomaii_chikalule","newala_mkomaii",33,2012,2,20
"newala_mkomaii_lihanga","newala_mkomaii",33,2012,2,10
"newala_mkomaii_lochinu","newala_mkomaii",33,2012,2,20
"newala_mkomaii_nangudyane","newala_mkomaii",33,2012,2,10
"newala_mkunya_chihanga","newala_mkunya",33,2012,2,155
"newala_mkunya_mkunya","newala_mkunya",33,2012,2,80
"newala_mnekachi_mkomai","newala_mnekachi",33,2012,2,30
"newala_mnyambe_bahati","newala_mnyambe",33,2012,2,13
"newala_mnyambe_hengapano","newala_mnyambe",33,2012,2,15
"newala_mnyambe_majembejuu","newala_mnyambe",33,2012,2,9
"newala_mnyambe_mnima","newala_mnyambe",33,2012,2,69
"newala_mnyambe_mnyambe","newala_mnyambe",33,2012,2,109
"newala_mtonya_majengo","newala_mtonya",33,2012,2,5
"newala_nakahako_mpalu","newala_nakahako",33,2012,2,21
"newala_nambali_chilende","newala_nambali",33,2012,2,6
"newala_nambali_nambalia","newala_nambali",33,2012,2,15
"newala_namiyonga_mandunda","newala_namiyonga",33,2012,2,12
"newala_nanguruwe_mapili","newala_nanguruwe",33,2012,2,85
"newala_nanguruwe_nanguruwe","newala_nanguruwe",33,2012,2,89
"newala_nanguruwe_samora","newala_nanguruwe",33,2012,2,6
"lindirural_chiponda_chiodyaa","lindirural_chiponda",54,2014,3,6
"lindirural_chiponda_chiodyab","lindirural_chiponda",54,2014,3,12
"lindirural_chiponda_chiponda","lindirural_chiponda",54,2014,3,10
"lindirural_chiponda_mwangu","lindirural_chiponda",54,2014,3,9
"lindirural_chiponda_ntauna","lindirural_chiponda",54,2014,3,28
"lindirural_kilangala_kilangalaa","lindirural_kilangala",54,2014,3,7
"lindirural_kilangala_kilangalab","lindirural_kilangala",54,2014,3,30
"lindirural_kilangala_mnimbila","lindirural_kilangala",54,2014,3,12
"lindirural_kilangala_mtumbikile","lindirural_kilangala",54,2014,3,9
"lindirural_kilolambwani_dimba","lindirural_kilolambwani",54,2014,3,5
"lindirural_kilolambwani_kijiweni","lindirural_kilolambwani",54,2014,3,1
"lindirural_kilolambwani_kilolambwani","lindirural_kilolambwani",54,2014,3,3
"lindirural_kilolambwani_maloo","lindirural_kilolambwani",54,2014,3,2
"lindirural_kiwawa_kiwawa","lindirural_kiwawa",54,2014,3,40
"lindirural_kiwawa_mputwa","lindirural_kiwawa",54,2014,3,14
"lindirural_longa_longa","lindirural_longa",54,2014,3,15
"lindirural_longa_narwadi","lindirural_longa",54,2014,3,3
"lindirural_longa_tulieni","lindirural_longa",54,2014,3,10
"lindirural_majengo_majengoa","lindirural_majengo",54,2014,3,22
"lindirural_majengo_mbalala","lindirural_majengo",54,2014,3,15
"lindirural_majengo_nangaka","lindirural_majengo",54,2014,3,17
"lindirural_mandwanga_lindwandwali","lindirural_mandwanga",54,2014,3,10
"lindirural_mandwanga_malungo","lindirural_mandwanga",54,2014,3,7
"lindirural_mandwanga_mandwanga","lindirural_mandwanga",54,2014,3,5
"lindirural_mandwanga_mikongi","lindirural_mandwanga",54,2014,3,1
"lindirural_mandwanga_milamba","lindirural_mandwanga",54,2014,3,5
"lindirural_mandwanga_nambahu","lindirural_mandwanga",54,2014,3,1
"lindirural_mandwanga_nyundoi","lindirural_mandwanga",54,2014,3,8
"lindirural_mchinga_mchingaii","lindirural_mchinga",54,2014,3,41
"lindirural_milola_legezamwendo","lindirural_milola",54,2014,3,8
"lindirural_milola_milolaa","lindirural_milola",54,2014,3,10
"lindirural_milola_milolab","lindirural_milola",54,2014,3,23
"lindirural_milola_mkangaulani","lindirural_milola",54,2014,3,36
"lindirural_milola_namtamba","lindirural_milola",54,2014,3,1
"lindirural_milola_ruchemi","lindirural_milola",54,2014,3,5
"lindirural_mipingo_lihimilo","lindirural_mipingo",54,2014,3,10
"lindirural_mipingo_matapwa","lindirural_mipingo",54,2014,3,13
"lindirural_mipingo_mipingo","lindirural_mipingo",54,2014,3,16
"lindirural_mipingo_mnyangara","lindirural_mipingo",54,2014,3,10
"lindirural_mipingo_namkongo","lindirural_mipingo",54,2014,3,20
"lindirural_mnara_chikombe","lindirural_mnara",54,2014,3,8
"lindirural_mnara_liganga","lindirural_mnara",54,2014,3,22
"lindirural_mnara_mkangaii","lindirural_mnara",54,2014,3,5
"lindirural_mnara_mnara","lindirural_mnara",54,2014,3,8
"lindirural_mnara_mtakuja","lindirural_mnara",54,2014,3,10
"lindirural_mnara_ntene","lindirural_mnara",54,2014,3,6
"lindirural_mnara_nteneb","lindirural_mnara",54,2014,3,10
"lindirural_mnolela_namunda","lindirural_mnolela",54,2014,3,35
"lindirural_mnolela_ruhokwe","lindirural_mnolela",54,2014,3,1
"lindirural_mnolela_simana","lindirural_mnolela",54,2014,3,17
"lindirural_mnolela_zingatia","lindirural_mnolela",54,2014,3,9
"lindirural_mtama_mvuleni","lindirural_mtama",54,2014,3,2
"lindirural_mtua_kilimahewaa","lindirural_mtua",54,2014,3,18
"lindirural_mtumbya_kilimanjaro","lindirural_mtumbya",54,2014,3,7
"lindirural_mtumbya_mtumbya","lindirural_mtumbya",54,2014,3,16
"lindirural_nahukahuka_linoha","lindirural_nahukahuka",54,2014,3,19
"lindirural_nahukahuka_mbawala","lindirural_nahukahuka",54,2014,3,4
"lindirural_nahukahuka_nahukahuka","lindirural_nahukahuka",54,2014,3,34
"lindirural_namangale_chiwelele","lindirural_namangale",54,2014,3,9
"lindirural_namangale_namangale","lindirural_namangale",54,2014,3,11
"lindirural_namangale_namangaleb","lindirural_namangale",54,2014,3,38
"lindirural_namupa_mihima","lindirural_namupa",54,2014,3,8
"lindirural_namupa_mndawa","lindirural_namupa",54,2014,3,10
"lindirural_namupa_namupa","lindirural_namupa",54,2014,3,32
"lindirural_nangaru_muungano","lindirural_nangaru",54,2014,3,9
"lindirural_navanga_mongomongo","lindirural_navanga",54,2014,3,16
"lindirural_navanga_navanga","lindirural_navanga",54,2014,3,26
"lindirural_navanga_shuka","lindirural_navanga",54,2014,3,4
"lindirural_nyangamara_liputi","lindirural_nyangamara",54,2014,3,19
"lindirural_nyangamara_madingo","lindirural_nyangamara",54,2014,3,11
"lindirural_nyangamara_nyangamaraa","lindirural_nyangamara",54,2014,3,15
"lindirural_nyangamara_nyangamarab","lindirural_nyangamara",54,2014,3,11
"lindirural_nyangamara_utimbe","lindirural_nyangamara",54,2014,3,25
"lindirural_nyangao_mahiwa","lindirural_nyangao",54,2014,3,39
"lindirural_nyangao_mtakujaii","lindirural_nyangao",54,2014,3,5
"lindirural_nyangao_nyangaoa","lindirural_nyangao",54,2014,3,18
"lindirural_nyangao_nyangaob","lindirural_nyangao",54,2014,3,24
"lindirural_nyengedi_luwale","lindirural_nyengedi",54,2014,3,2
"lindirural_nyengedi_nyengedi","lindirural_nyengedi",54,2014,3,22
"lindirural_nyengedi_nyengedib","lindirural_nyengedi",54,2014,3,17
"lindirural_sudi_madangwa","lindirural_sudi",54,2014,3,12
"lindirural_sudi_mtegu","lindirural_sudi",54,2014,3,11
"lindirural_sudi_sudi","lindirural_sudi",54,2014,3,16
"lindiurban_chikonji_chikonji","lindiurban_chikonji",54,2014,3,3
"lindiurban_chikonji_chikonjikaskazini","lindiurban_chikonji",54,2014,3,7
"lindiurban_chikonji_jangwani","lindiurban_chikonji",54,2014,3,11
"lindiurban_chikonji_nanyanje","lindiurban_chikonji",54,2014,3,14
"lindiurban_jamhuri_kanisa","lindiurban_jamhuri",54,2014,3,11
"lindiurban_jamhuri_kiduni","lindiurban_jamhuri",54,2014,3,24
"lindiurban_jamhuri_mitumbati","lindiurban_jamhuri",54,2014,3,16
"lindiurban_jamhuri_mlandege","lindiurban_jamhuri",54,2014,3,19
"lindiurban_jamhuri_mtange","lindiurban_jamhuri",54,2014,3,13
"lindiurban_jamhuri_tankini","lindiurban_jamhuri",54,2014,3,7
"lindiurban_jamhuri_tulieni","lindiurban_jamhuri",54,2014,3,21
"lindiurban_matopeni_kota","lindiurban_matopeni",54,2014,3,14
"lindiurban_matopeni_matopeni","lindiurban_matopeni",54,2014,3,4
"lindiurban_matopeni_msikitini","lindiurban_matopeni",54,2014,3,2
"lindiurban_matopeni_mtulenia","lindiurban_matopeni",54,2014,3,2
"lindiurban_matopeni_mtulenib","lindiurban_matopeni",54,2014,3,6
"lindiurban_mbanja_kikwetu","lindiurban_mbanja",54,2014,3,12
"lindiurban_mbanja_likongo","lindiurban_mbanja",54,2014,3,20
"lindiurban_mbanja_mbanja","lindiurban_mbanja",54,2014,3,18
"lindiurban_mikumbi_uganda","lindiurban_mikumbi",54,2014,3,5
"lindiurban_mingoyo_mawasiliano","lindiurban_mingoyo",54,2014,3,14
"lindiurban_mingoyo_mingoyo","lindiurban_mingoyo",54,2014,3,9
"lindiurban_mingoyo_mkwaya","lindiurban_mingoyo",54,2014,3,14
"lindiurban_mingoyo_mnazimmoja","lindiurban_mingoyo",54,2014,3,27
"lindiurban_mingoyo_ruaha","lindiurban_mingoyo",54,2014,3,18
"lindiurban_mitandi_jafupembe","lindiurban_mitandi",54,2014,3,3
"lindiurban_mitandi_mnubi","lindiurban_mitandi",54,2014,3,5
"lindiurban_mitandi_navetaveta","lindiurban_mitandi",54,2014,3,2
"lindiurban_msinjahili_benki","lindiurban_msinjahili",54,2014,3,21
"lindiurban_msinjahili_kitumbikwela","lindiurban_msinjahili",54,2014,3,12
"lindiurban_msinjahili_kitunda","lindiurban_msinjahili",54,2014,3,25
"lindiurban_msinjahili_nachingwea","lindiurban_msinjahili",54,2014,3,17
"lindiurban_mtanda_mchochoro","lindiurban_mtanda",54,2014,3,34
"lindiurban_mtanda_mtandajuu","lindiurban_mtanda",54,2014,3,50
"lindiurban_mtanda_mukule","lindiurban_mtanda",54,2014,3,29
"lindiurban_mtanda_nanembo","lindiurban_mtanda",54,2014,3,18
"lindiurban_mwenge_migombani","lindiurban_mwenge",54,2014,3,5
"lindiurban_mwenge_nationalhousing","lindiurban_mwenge",54,2014,3,3
"lindiurban_nachingwea_nachingwea","lindiurban_nachingwea",54,2014,3,34
"lindiurban_nachingwea_sabasaba","lindiurban_nachingwea",54,2014,3,17
"lindiurban_ngapa_mbuyuni","lindiurban_ngapa",54,2014,3,48
"lindiurban_ngapa_mkupama","lindiurban_ngapa",54,2014,3,30
"lindiurban_ngapa_ngapangapa","lindiurban_ngapa",54,2014,3,41
"lindiurban_rahaleo_rahaleo","lindiurban_rahaleo",54,2014,3,1
"lindiurban_rasbura_kariakoo","lindiurban_rasbura",54,2014,3,21
"lindiurban_rasbura_likotwa","lindiurban_rasbura",54,2014,3,19
"lindiurban_rasbura_mitema","lindiurban_rasbura",54,2014,3,24
"lindiurban_rasbura_mitwero","lindiurban_rasbura",54,2014,3,21
"lindiurban_rasbura_mmongo","lindiurban_rasbura",54,2014,3,31
"lindiurban_tandangongoro_mkanga","lindiurban_tandangongoro",54,2014,3,37
"lindiurban_tandangongoro_nandambi","lindiurban_tandangongoro",54,2014,3,14
"lindiurban_tandangongoro_narunyu","lindiurban_tandangongoro",54,2014,3,16
"lindiurban_tandangongoro_tandangongoro","lindiurban_tandangongoro",54,2014,3,25
"lindiurban_wailes_angaza","lindiurban_wailes",54,2014,3,11
"lindiurban_wailes_angola","lindiurban_wailes",54,2014,3,1
"lindiurban_wailes_kilimahewa","lindiurban_wailes",54,2014,3,2
"lindiurban_wailes_majanimapana","lindiurban_wailes",54,2014,3,2
"masasi_chigugu_chigugu","masasi_chigugu",54,2014,3,18
"masasi_chigugu_chikukwe","masasi_chigugu",54,2014,3,17
"masasi_chigugu_liloya","masasi_chigugu",54,2014,3,15
"masasi_chigugu_mandiwa","masasi_chigugu",54,2014,3,13
"masasi_chigugu_maparagwe","masasi_chigugu",54,2014,3,8
"masasi_chigugu_mbaju","masasi_chigugu",54,2014,3,10
"masasi_chigugu_mbemba","masasi_chigugu",54,2014,3,10
"masasi_chigugu_mbuyuni","masasi_chigugu",54,2014,3,14
"masasi_chigugu_mwambao","masasi_chigugu",54,2014,3,19
"masasi_chikolopola_chikolopola","masasi_chikolopola",54,2014,3,12
"masasi_chikolopola_mapili","masasi_chikolopola",54,2014,3,19
"masasi_chikolopola_mkachima","masasi_chikolopola",54,2014,3,20
"masasi_chikolopola_mkaliwata","masasi_chikolopola",54,2014,3,11
"masasi_chikolopola_namyomyo","masasi_chikolopola",54,2014,3,17
"masasi_chikolopola_rahaleo","masasi_chikolopola",54,2014,3,17
"masasi_chiungutwa_chilimba","masasi_chiungutwa",54,2014,3,32
"masasi_chiungutwa_chiungutwa","masasi_chiungutwa",54,2014,3,8
"masasi_chiungutwa_huwe","masasi_chiungutwa",54,2014,3,13
"masasi_chiungutwa_kalangwale","masasi_chiungutwa",54,2014,3,7
"masasi_chiungutwa_makanyama","masasi_chiungutwa",54,2014,3,28
"masasi_chiungutwa_maugura","masasi_chiungutwa",54,2014,3,11
"masasi_chiungutwa_mipande","masasi_chiungutwa",54,2014,3,6
"masasi_chiungutwa_misechela","masasi_chiungutwa",54,2014,3,7
"masasi_chiungutwa_mpeta","masasi_chiungutwa",54,2014,3,5
"masasi_chiwale_chiwale","masasi_chiwale",54,2014,3,11
"masasi_chiwale_kivukoni","masasi_chiwale",54,2014,3,9
"masasi_chiwale_lilala","masasi_chiwale",54,2014,3,18
"masasi_chiwata_chidya","masasi_chiwata",54,2014,3,38
"masasi_chiwata_chiwata","masasi_chiwata",54,2014,3,42
"masasi_lipumburu_lipumburu","masasi_lipumburu",54,2014,3,9
"masasi_lipumburu_mbangala","masasi_lipumburu",54,2014,3,11
"masasi_lipumburu_mchoti","masasi_lipumburu",54,2014,3,7
"masasi_lipumburu_mtojolupaso","masasi_lipumburu",54,2014,3,28
"masasi_lipumburu_nantona","masasi_lipumburu",54,2014,3,10
"masasi_lipumburu_utimbe","masasi_lipumburu",54,2014,3,18
"masasi_lukuledi_chikunja","masasi_lukuledi",54,2014,3,9
"masasi_lukuledi_lukuledia","masasi_lukuledi",54,2014,3,18
"masasi_lukuledi_lukuledib","masasi_lukuledi",54,2014,3,7
"masasi_lukuledi_mkoropola","masasi_lukuledi",54,2014,3,13
"masasi_lukuledi_mraushi","masasi_lukuledi",54,2014,3,8
"masasi_lukuledi_nanditi","masasi_lukuledi",54,2014,3,3
"masasi_lukuledi_napata","masasi_lukuledi",54,2014,3,14
"masasi_lukuledi_nasindi","masasi_lukuledi",54,2014,3,12
"masasi_lulindi_chiwambo","masasi_lulindi",54,2014,3,7
"masasi_lulindi_kivukoni","masasi_lulindi",54,2014,3,3
"masasi_lulindi_luagala","masasi_lulindi",54,2014,3,10
"masasi_lulindi_lulindi","masasi_lulindi",54,2014,3,8
"masasi_lulindi_mkaseka","masasi_lulindi",54,2014,3,13
"masasi_lulindi_mropwe","masasi_lulindi",54,2014,3,13
"masasi_lulindi_muungano","masasi_lulindi",54,2014,3,6
"masasi_lulindi_ndwikachini","masasi_lulindi",54,2014,3,17
"masasi_mbuyuni_majembendago","masasi_mbuyuni",54,2014,3,13
"masasi_mbuyuni_matogoro","masasi_mbuyuni",54,2014,3,16
"masasi_mbuyuni_mitonji","masasi_mbuyuni",54,2014,3,9
"masasi_mbuyuni_miungo","masasi_mbuyuni",54,2014,3,10
"masasi_mbuyuni_mpulima","masasi_mbuyuni",54,2014,3,14
"masasi_mbuyuni_ndibwa","masasi_mbuyuni",54,2014,3,15
"masasi_mchauru_maparawe","masasi_mchauru",54,2014,3,1
"masasi_mchauru_mchauru","masasi_mchauru",54,2014,3,23
"masasi_mchauru_mhata","masasi_mchauru",54,2014,3,27
"masasi_mchauru_mirewe","masasi_mchauru",54,2014,3,25
"masasi_mchauru_mkowo","masasi_mchauru",54,2014,3,2
"masasi_mchauru_mwitika","masasi_mchauru",54,2014,3,43
"masasi_mchauru_namombwe","masasi_mchauru",54,2014,3,28
"masasi_mchauru_nangomwa","masasi_mchauru",54,2014,3,6
"masasi_mchauru_rivango","masasi_mchauru",54,2014,3,4
"masasi_mkululu_chingolopi","masasi_mkululu",54,2014,3,19
"masasi_mkululu_chipunda","masasi_mkululu",54,2014,3,11
"masasi_mkululu_mfuto","masasi_mkululu",54,2014,3,13
"masasi_mkululu_miba","masasi_mkululu",54,2014,3,23
"masasi_mkululu_mkululu","masasi_mkululu",54,2014,3,12
"masasi_mkululu_mkundi","masasi_mkululu",54,2014,3,32
"masasi_mkululu_mnolela","masasi_mkululu",54,2014,3,14
"masasi_mkululu_mpopo","masasi_mkululu",54,2014,3,11
"masasi_mkululu_syenjela","masasi_mkululu",54,2014,3,13
"masasi_mkundi_chipango","masasi_mkundi",54,2014,3,39
"masasi_mkundi_majembechini","masasi_mkundi",54,2014,3,33
"masasi_mkundi_mkolopola","masasi_mkundi",54,2014,3,21
"masasi_mkundi_nakachindu","masasi_mkundi",54,2014,3,32
"masasi_mkundi_nakalola","masasi_mkundi",54,2014,3,45
"masasi_mlingula_chikoweti","masasi_mlingula",54,2014,3,10
"masasi_mlingula_masiku","masasi_mlingula",54,2014,3,11
"masasi_mlingula_mlingula","masasi_mlingula",54,2014,3,28
"masasi_mlingula_nambaya","masasi_mlingula",54,2014,3,12
"masasi_mlingula_namichi","masasi_mlingula",54,2014,3,8
"masasi_mnavira_geuza","masasi_mnavira",54,2014,3,11
"masasi_mnavira_makongonda","masasi_mnavira",54,2014,3,21
"masasi_mnavira_manyuli","masasi_mnavira",54,2014,3,9
"masasi_mnavira_mkwaya","masasi_mnavira",54,2014,3,32
"masasi_mnavira_mnavira","masasi_mnavira",54,2014,3,13
"masasi_mnavira_nakarara","masasi_mnavira",54,2014,3,16
"masasi_mpanyani_mihima","masasi_mpanyani",54,2014,3,8
"masasi_mpanyani_mpanyani","masasi_mpanyani",54,2014,3,5
"masasi_mpanyani_muungano","masasi_mpanyani",54,2014,3,4
"masasi_mpanyani_nambawala","masasi_mpanyani",54,2014,3,6
"masasi_mwena_chikundi","masasi_mwena",54,2014,3,52
"masasi_mwena_liputu","masasi_mwena",54,2014,3,31
"masasi_mwena_mkalapa","masasi_mwena",54,2014,3,48
"masasi_mwena_mpowora","masasi_mwena",54,2014,3,43
"masasi_mwena_mtunungu","masasi_mwena",54,2014,3,27
"masasi_mwena_mwena","masasi_mwena",54,2014,3,36
"masasi_mwena_njenga","masasi_mwena",54,2014,3,31
"masasi_mwena_tuungane","masasi_mwena",54,2014,3,44
"masasi_namajani_amanichiroro","masasi_namajani",54,2014,3,6
"masasi_namajani_mamahinga","masasi_namajani",54,2014,3,7
"masasi_namajani_migombani","masasi_namajani",54,2014,3,5
"masasi_namajani_namajani","masasi_namajani",54,2014,3,9
"masasi_namajani_ngalole","masasi_namajani",54,2014,3,4
"masasi_namalenga_chigawe","masasi_namalenga",54,2014,3,10
"masasi_namalenga_mitesa","masasi_namalenga",54,2014,3,9
"masasi_namalenga_mkangaula","masasi_namalenga",54,2014,3,12
"masasi_namalenga_msanga","masasi_namalenga",54,2014,3,7
"masasi_namalenga_msokosela","masasi_namalenga",54,2014,3,3
"masasi_namalenga_mvita","masasi_namalenga",54,2014,3,4
"masasi_namalenga_nagaga","masasi_namalenga",54,2014,3,19
"masasi_namalenga_namalenga","masasi_namalenga",54,2014,3,16
"masasi_namatutwe_chingulungulu","masasi_namatutwe",54,2014,3,28
"masasi_namatutwe_miwale","masasi_namatutwe",54,2014,3,24
"masasi_namatutwe_mkwapa","masasi_namatutwe",54,2014,3,16
"masasi_namatutwe_msikisi","masasi_namatutwe",54,2014,3,9
"masasi_namatutwe_namalembo","masasi_namatutwe",54,2014,3,26
"masasi_namatutwe_namatutwe","masasi_namatutwe",54,2014,3,18
"masasi_nanganga_chipite","masasi_nanganga",54,2014,3,9
"masasi_nanganga_mdenga","masasi_nanganga",54,2014,3,13
"masasi_nanganga_mkangu","masasi_nanganga",54,2014,3,16
"masasi_nanganga_mkungu","masasi_nanganga",54,2014,3,12
"masasi_nanganga_mumburu","masasi_nanganga",54,2014,3,13
"masasi_nanganga_mwongozo","masasi_nanganga",54,2014,3,9
"masasi_nanganga_namihungo","masasi_nanganga",54,2014,3,18
"masasi_nanganga_nanganga","masasi_nanganga",54,2014,3,5
"masasi_nanganga_nangoo","masasi_nanganga",54,2014,3,17
"masasi_nanjota_mijelejele","masasi_nanjota",54,2014,3,24
"masasi_nanjota_milunda","masasi_nanjota",54,2014,3,22
"masasi_nanjota_mputeni","masasi_nanjota",54,2014,3,27
"masasi_nanjota_mtengula","masasi_nanjota",54,2014,3,23
"masasi_nanjota_nairombo","masasi_nanjota",54,2014,3,17
"masasi_nanjota_nambunda","masasi_nanjota",54,2014,3,26
"masasi_nanjota_nanjota","masasi_nanjota",54,2014,3,21
"masasi_sindano_lichehe","masasi_sindano",54,2014,3,5
"masasi_sindano_luatala","masasi_sindano",54,2014,3,19
"masasi_sindano_sindano","masasi_sindano",54,2014,3,18
"masasi_sindano_ulungu","masasi_sindano",54,2014,3,44
