"Region","District","Ward","Village","matchDistrict","matchWard","matchVillage","Population"
"Mtwara","Masasi Township Authority","Temeke","Nangose","Masasi Township Authority","Temeke","Nangose",2350
"Mtwara","Masasi Township Authority","Mkuti","Kisiwani Street","Masasi Township Authority","Mkuti","Mtaa wa Kisiwani",798
"Mtwara","Masasi Township Authority","Mkuti","Madeko","Masasi Township Authority","Mkuti","Mtaa wa Madeko",2600
"Mtwara","Masasi Township Authority","Mkuti","Mkuti kati","Masasi Township Authority","Mkuti","Mtaa wa Mkutikati",644
"Mtwara","Masasi Township Authority","Mkuti","Majimaji","Masasi Township Authority","Mkuti","Mtaa wa Majimaji",831
"Mtwara","Masasi Township Authority","Mkuti","Sabasaba","Masasi Township Authority","Mkuti","Mtaa wa Sabasaba",2933
"Mtwara","Masasi Township Authority","Mpindimbi","Chanikanguo","Masasi Township Authority","Mpindimbi","Chanikanguo",2888
"Mtwara","Masasi Township Authority","Mpindimbi","Chisegu","Masasi Township Authority","Mpindimbi","Chisegu",2263
"Mtwara","Masasi Township Authority","Mpindimbi","Mpindimbi","Masasi Township Authority","Mpindimbi","Mpindimbi",2731
"Mtwara","Masasi Township Authority","Mpindimbi","Kachepa","Masasi Township Authority","Mpindimbi","Kachepa",1084
"Mtwara","Masasi Township Authority","Mpindimbi","Shaurimoyo","Masasi Township Authority","Mpindimbi","Shaurimoyo",996
"Mtwara","Masasi Township Authority","Mpindimbi","Kanyimbi","Masasi Township Authority","Mpindimbi","Kanyimbi",2176
"Mtwara","Masasi Township Authority","Mpindimbi","Mapale","Masasi Township Authority","Mpindimbi","Mapale",723
"Mtwara","Masasi Township Authority","Nyasa","Matankini","Masasi Township Authority","Nyasa","Matankini",3305
"Mtwara","Masasi Township Authority","Nyasa","Wapiwapi""A""","Masasi Township Authority","Nyasa","Mtaa wa Wapiwapi 'A'",750
"Mtwara","Masasi Township Authority","Nyasa","Wapiwapi""B""","Masasi Township Authority","Nyasa","Mtaa wa Wapiwapi 'B'",738
"Mtwara","Masasi Township Authority","Nyasa","Kagera","Masasi Township Authority","Nyasa","Mtaa wa Kagera",946
"Mtwara","Masasi Township Authority","Nyasa","Stendi ya Newala","Masasi Township Authority","Nyasa","Stendi ya Newala",664
"Mtwara","Masasi Township Authority","Nyasa","Misufini","Masasi Township Authority","Nyasa","Mtaa wa Misufini",1865
"Mtwara","Masasi Township Authority","Nyasa","Silabu","Masasi Township Authority","Nyasa","Mtaa wa Silabu",2451
"Mtwara","Masasi Township Authority","Nyasa","Ofisini","Masasi Township Authority","Nyasa","Mtaa wa Ofisini",1545
"Mtwara","Masasi Township Authority","Nyasa","Nyasa""B""","Masasi Township Authority","Nyasa","Mtaa wa Nyasa 'B'",1618
"Mtwara","Masasi Township Authority","Nyasa","Nyasa""A""","Masasi Township Authority","Nyasa","Mtaa wa Nyasa 'A'",486
"Mtwara","Masasi Township Authority","Marika","Marika","Masasi Township Authority","Marika","Marika",1327
"Mtwara","Masasi Township Authority","Marika","Namatunu","Masasi Township Authority","Marika","Namatunu",2604
"Mtwara","Masasi Township Authority","Marika","Namikunda","Masasi Township Authority","Marika","Namikunda",1911
"Mtwara","Masasi Township Authority","Marika","Mlundelunde","Masasi Township Authority","Marika","Mlundelunde",1740
"Mtwara","Masasi Township Authority","Marika","Mumbaka","Masasi Township Authority","Marika","Mumbaka",1532
"Mtwara","Masasi Township Authority","Marika","Chipole","Masasi Township Authority","Marika","Chipole",601
"Mtwara","Masasi Township Authority","Marika","Machombe","Masasi Township Authority","Marika","Machombe",1460
"Mtwara","Masasi Township Authority","Mkomaindo","Rest Camp","Masasi Township Authority","Mkomaindo","Rest Camp",662
"Mtwara","Masasi Township Authority","Mkomaindo","Misufini","Masasi Township Authority","Mkomaindo","Misufini",866
"Mtwara","Masasi Township Authority","Mkomaindo","Mchema","Masasi Township Authority","Mkomaindo","Mchema",424
"Mtwara","Masasi Township Authority","Mkomaindo","Darajani","Masasi Township Authority","Mkomaindo","Darajani",778
"Mtwara","Masasi Township Authority","Mkomaindo","Mkadaenda""B""","Masasi Township Authority","Mkomaindo","Mkadaenda""B""",394
"Mtwara","Masasi Township Authority","Mkomaindo","Mkadaenda""A""","Masasi Township Authority","Mkomaindo","Mkadaenda""A""",345
"Mtwara","Masasi Township Authority","Mkomaindo","Hospitali","Masasi Township Authority","Mkomaindo","Hospitali",562
"Mtwara","Masasi Township Authority","Mtandi","Magumuchila","Masasi Township Authority","Mtandi","Magumuchila",691
"Mtwara","Masasi Township Authority","Mtandi","Malambojuu","Masasi Township Authority","Mtandi","Malambojuu",462
"Mtwara","Masasi Township Authority","Mtandi","Malambochini","Masasi Township Authority","Mtandi","Malambochini",7
"Mtwara","Masasi Township Authority","Mtandi","Michokonyo","Masasi Township Authority","Mtandi","Michokonyo",420
"Mtwara","Masasi Township Authority","Mtandi","Benako","Masasi Township Authority","Mtandi","Benako",381
"Mtwara","Masasi Township Authority","Mtandi","Minazini","Masasi Township Authority","Mtandi","Minazini",431
"Mtwara","Masasi Township Authority","Mtandi","Mtandi""A""","Masasi Township Authority","Mtandi","Mtandi""A""",279
"Mtwara","Masasi Township Authority","Mtandi","Kachulu","Masasi Township Authority","Mtandi","Kachulu",789
"Mtwara","Masasi Township Authority","Mtandi","Pachani","Masasi Township Authority","Mtandi","Pachani",631
"Mtwara","Masasi Township Authority","Mtandi","Nanjuva","Masasi Township Authority","Mtandi","Nanjuva",488
"Mtwara","Masasi Township Authority","Mtandi","Mtandi""B""","Masasi Township Authority","Mtandi","Mtandi""B""",192
"Mtwara","Masasi Township Authority","Jida","Madaraka","Masasi Township Authority","Jida","Madaraka",1130
"Mtwara","Masasi Township Authority","Jida","Jamuhuri","Masasi Township Authority","Jida","Mtaa wa Jamhuri",1061
"Mtwara","Masasi Township Authority","Jida","Zahanati","Masasi Township Authority","Jida","Mtaa wa Zahanati",1567
"Mtwara","Masasi Township Authority","Jida","Jida","Masasi Township Authority","Jida","Mtaa wa Jida",2469
"Mtwara","Masasi Township Authority","Jida","Magumchila","Masasi Township Authority","Jida","Mtaa wa Magumuchila",2010
"Mtwara","Masasi Township Authority","Migongo","Mkunguni","Masasi Township Authority","Migongo","Mtaa wa Mkunguni",1146
"Mtwara","Masasi Township Authority","Migongo","Misufini","Masasi Township Authority","Migongo","Mtaa wa Misufini",1449
"Mtwara","Masasi Township Authority","Migongo","Migongo kati","Masasi Township Authority","Migongo","Migongo kati",802
"Mtwara","Masasi Township Authority","Migongo","Migongo kilimani","Masasi Township Authority","Migongo","Migongo kilimani",402
"Mtwara","Masasi Township Authority","Migongo","Migongo B","Masasi Township Authority","Migongo","Migongo B",377
"Mtwara","Masasi Township Authority","Migongo","Migongo A","Masasi Township Authority","Migongo","Migongo A",271
"Mtwara","Masasi Township Authority","Mwenge","Chakama","Masasi Township Authority","Mwenge","Chakama",2361
"Mtwara","Masasi Township Authority","Mwenge","Navai","Masasi Township Authority","Mwenge","Navai",858
"Mtwara","Masasi Township Authority","Mwenge","Matawale","Masasi Township Authority","Mwenge","Matawale",1247
"Mtwara","Masasi Township Authority","Mwenge","Tukaewote","Masasi Township Authority","Mwenge","Tukaewote",1291
"Mtwara","Masasi Township Authority","Mwenge","Mpekeso","Masasi Township Authority","Mwenge","Mpekeso",1465
"Mtwara","Masasi Township Authority","Sululu","Mkarakate","Masasi Township Authority","Sululu","Mkarakate",1927
"Mtwara","Masasi Township Authority","Sululu","Makulani","Masasi Township Authority","Sululu","Makulani",2958
"Mtwara","Masasi Township Authority","Sululu","Sululu","Masasi Township Authority","Sululu","Sululu",2389
"Mtwara","Masasi Township Authority","Sululu","Mkapunda","Masasi Township Authority","Sululu","Mkapunda",2602
