"Date","Correct_Village","Correct_Ward","Correct_District","Correct_Region","Dogs.without.collars","Dogs.with.collars","month","year","DWV","DW"
2015-09-07,"Chingunduli","Chiola","Nachingwea","Lindi",3,9,69,2015,"nachingwea_chiola_chingunduli","nachingwea_chiola"
2016-11-10,"Chingunduli","Chiola","Nachingwea","Lindi",3,3,83,2016,"nachingwea_chiola_chingunduli","nachingwea_chiola"
2014-06-22,"Chingunduli","Chiola","Nachingwea","Lindi",5,9,54,2014,"nachingwea_chiola_chingunduli","nachingwea_chiola"
2015-09-07,"Chiola","Chiola","Nachingwea","Lindi",5,8,69,2015,"nachingwea_chiola_chiola","nachingwea_chiola"
2016-11-10,"Chiola","Chiola","Nachingwea","Lindi",2,4,83,2016,"nachingwea_chiola_chiola","nachingwea_chiola"
2014-06-20,"Chiola","Chiola","Nachingwea","Lindi",6,9,54,2014,"nachingwea_chiola_chiola","nachingwea_chiola"
2016-11-10,"Mtimbo","Chiola","Nachingwea","Lindi",1,3,83,2016,"nachingwea_chiola_mtimbo","nachingwea_chiola"
2014-06-19,"Mtimbo","Chiola","Nachingwea","Lindi",8,28,54,2014,"nachingwea_chiola_mtimbo","nachingwea_chiola"
2014-06-21,"Mtimbo","Chiola","Nachingwea","Lindi",11,27,54,2014,"nachingwea_chiola_mtimbo","nachingwea_chiola"
2015-09-07,"Namauni","Chiola","Nachingwea","Lindi",0,8,69,2015,"nachingwea_chiola_namauni","nachingwea_chiola"
2016-11-10,"Namauni","Chiola","Nachingwea","Lindi",4,3,83,2016,"nachingwea_chiola_namauni","nachingwea_chiola"
2014-06-21,"Namauni","Chiola","Nachingwea","Lindi",4,12,54,2014,"nachingwea_chiola_namauni","nachingwea_chiola"
2015-09-05,"Kiegei  'A'","Kiegei","Nachingwea","Lindi",3,8,69,2015,"nachingwea_kiegei_kiegeia","nachingwea_kiegei"
2014-06-28,"Kiegei  'A'","Kiegei","Nachingwea","Lindi",0,7,54,2014,"nachingwea_kiegei_kiegeia","nachingwea_kiegei"
2015-09-05,"Kiegei  'B'","Kiegei","Nachingwea","Lindi",5,11,69,2015,"nachingwea_kiegei_kiegeib","nachingwea_kiegei"
2014-06-29,"Kiegei  'B'","Kiegei","Nachingwea","Lindi",1,8,54,2014,"nachingwea_kiegei_kiegeib","nachingwea_kiegei"
2015-09-03,"Kilima Rondo","Kilima Rondo","Nachingwea","Lindi",5,9,69,2015,"nachingwea_kilimarondo_kilimarondo","nachingwea_kilimarondo"
2014-06-24,"Kilima Rondo","Kilima Rondo","Nachingwea","Lindi",2,9,54,2014,"nachingwea_kilimarondo_kilimarondo","nachingwea_kilimarondo"
2015-09-03,"Namatunu","Kilima Rondo","Nachingwea","Lindi",2,11,69,2015,"nachingwea_kilimarondo_namatunu","nachingwea_kilimarondo"
2014-06-25,"Namatunu","Kilima Rondo","Nachingwea","Lindi",2,8,54,2014,"nachingwea_kilimarondo_namatunu","nachingwea_kilimarondo"
2015-09-03,"Nanjihi","Kilima Rondo","Nachingwea","Lindi",0,4,69,2015,"nachingwea_kilimarondo_nanjihi","nachingwea_kilimarondo"
2016-11-06,"Nanjihi","Kilima Rondo","Nachingwea","Lindi",3,6,83,2016,"nachingwea_kilimarondo_nanjihi","nachingwea_kilimarondo"
2014-06-26,"Nanjihi","Kilima Rondo","Nachingwea","Lindi",0,5,54,2014,"nachingwea_kilimarondo_nanjihi","nachingwea_kilimarondo"
2016-11-05,"Kilimanihewa","Kilimanihewa","Nachingwea","Lindi",2,6,83,2016,"nachingwea_kilimanihewa_kilimanihewa","nachingwea_kilimanihewa"
2014-06-21,"Kilimanihewa","Kilimanihewa","Nachingwea","Lindi",9,25,54,2014,"nachingwea_kilimanihewa_kilimanihewa","nachingwea_kilimanihewa"
2016-11-06,"Mazoezi","Kilimanihewa","Nachingwea","Lindi",4,15,83,2016,"nachingwea_kilimanihewa_mazoezi","nachingwea_kilimanihewa"
2014-06-22,"Mazoezi","Kilimanihewa","Nachingwea","Lindi",1,7,54,2014,"nachingwea_kilimanihewa_mazoezi","nachingwea_kilimanihewa"
2015-09-30,"Mazoezi","Kilimanihewa","Nachingwea","Lindi",5,11,69,2015,"nachingwea_kilimanihewa_mazoezi","nachingwea_kilimanihewa"
2015-09-01,"Mtepeche","Kilimanihewa","Nachingwea","Lindi",0,9,69,2015,"nachingwea_kilimanihewa_mtepeche","nachingwea_kilimanihewa"
2016-11-05,"Mtepeche","Kilimanihewa","Nachingwea","Lindi",7,4,83,2016,"nachingwea_kilimanihewa_mtepeche","nachingwea_kilimanihewa"
2014-06-25,"Mtepeche","Kilimanihewa","Nachingwea","Lindi",8,23,54,2014,"nachingwea_kilimanihewa_mtepeche","nachingwea_kilimanihewa"
2016-11-05,"Nampemba","Kilimanihewa","Nachingwea","Lindi",3,0,83,2016,"nachingwea_kilimanihewa_nampemba","nachingwea_kilimanihewa"
2014-06-21,"Nampemba","Kilimanihewa","Nachingwea","Lindi",6,19,54,2014,"nachingwea_kilimanihewa_nampemba","nachingwea_kilimanihewa"
2015-08-31,"Nampemba","Kilimanihewa","Nachingwea","Lindi",0,8,68,2015,"nachingwea_kilimanihewa_nampemba","nachingwea_kilimanihewa"
2015-09-06,"Kipara Mnero","Kipara Mnero","Nachingwea","Lindi",5,9,69,2015,"nachingwea_kiparamnero_kiparamnero","nachingwea_kiparamnero"
2014-06-22,"Kipara Mnero","Kipara Mnero","Nachingwea","Lindi",2,17,54,2014,"nachingwea_kiparamnero_kiparamnero","nachingwea_kiparamnero"
2014-06-24,"Kipara Mnero","Kipara Mnero","Nachingwea","Lindi",2,14,54,2014,"nachingwea_kiparamnero_kiparamnero","nachingwea_kiparamnero"
2015-09-06,"Mwandila","Kipara Mnero","Nachingwea","Lindi",0,9,69,2015,"nachingwea_kiparamnero_mwandila","nachingwea_kiparamnero"
2014-06-23,"Mwandila","Kipara Mnero","Nachingwea","Lindi",5,25,54,2014,"nachingwea_kiparamnero_mwandila","nachingwea_kiparamnero"
2015-09-06,"Nambalapala","Kipara Mnero","Nachingwea","Lindi",0,14,69,2015,"nachingwea_kiparamnero_nambalapala","nachingwea_kiparamnero"
2016-11-10,"Nambalapala","Kipara Mnero","Nachingwea","Lindi",4,9,83,2016,"nachingwea_kiparamnero_nambalapala","nachingwea_kiparamnero"
2014-06-22,"Nambalapala","Kipara Mnero","Nachingwea","Lindi",5,7,54,2014,"nachingwea_kiparamnero_nambalapala","nachingwea_kiparamnero"
2015-09-07,"Ilolo","Lionja","Nachingwea","Lindi",2,6,69,2015,"nachingwea_lionja_ilolo","nachingwea_lionja"
2014-06-27,"Ilolo","Lionja","Nachingwea","Lindi",1,6,54,2014,"nachingwea_lionja_ilolo","nachingwea_lionja"
2015-09-03,"Lionja 'A'","Lionja","Nachingwea","Lindi",7,11,69,2015,"nachingwea_lionja_lionjaa","nachingwea_lionja"
2014-06-24,"Lionja 'A'","Lionja","Nachingwea","Lindi",1,6,54,2014,"nachingwea_lionja_lionjaa","nachingwea_lionja"
2015-09-05,"Lionja 'B'","Lionja","Nachingwea","Lindi",3,11,69,2015,"nachingwea_lionja_lionjab","nachingwea_lionja"
2014-06-24,"Lionja 'B'","Lionja","Nachingwea","Lindi",1,21,54,2014,"nachingwea_lionja_lionjab","nachingwea_lionja"
2014-06-26,"Lionja 'B'","Lionja","Nachingwea","Lindi",0,2,54,2014,"nachingwea_lionja_lionjab","nachingwea_lionja"
2014-06-27,"Lipuyu","Lionja","Nachingwea","Lindi",2,4,54,2014,"nachingwea_lionja_lipuyu","nachingwea_lionja"
2015-09-07,"Ngunichile","Lionja","Nachingwea","Lindi",3,13,69,2015,"nachingwea_lionja_ngunichile","nachingwea_lionja"
2014-06-27,"Ngunichile","Lionja","Nachingwea","Lindi",3,8,54,2014,"nachingwea_lionja_ngunichile","nachingwea_lionja"
2015-09-03,"Ikungu","Marambo","Nachingwea","Lindi",0,5,69,2015,"nachingwea_marambo_ikungu","nachingwea_marambo"
2014-06-24,"Ikungu","Marambo","Nachingwea","Lindi",2,11,54,2014,"nachingwea_marambo_ikungu","nachingwea_marambo"
2015-09-03,"Litula","Marambo","Nachingwea","Lindi",0,5,69,2015,"nachingwea_marambo_litula","nachingwea_marambo"
2014-06-24,"Litula","Marambo","Nachingwea","Lindi",1,12,54,2014,"nachingwea_marambo_litula","nachingwea_marambo"
2015-09-03,"Marambo","Marambo","Nachingwea","Lindi",7,35,69,2015,"nachingwea_marambo_marambo","nachingwea_marambo"
2014-06-24,"Marambo","Marambo","Nachingwea","Lindi",5,11,54,2014,"nachingwea_marambo_marambo","nachingwea_marambo"
2015-09-03,"Mituguru","Marambo","Nachingwea","Lindi",0,5,69,2015,"nachingwea_marambo_mituguru","nachingwea_marambo"
2014-06-24,"Mituguru","Marambo","Nachingwea","Lindi",3,14,54,2014,"nachingwea_marambo_mituguru","nachingwea_marambo"
2015-09-03,"Rupota","Marambo","Nachingwea","Lindi",0,9,69,2015,"nachingwea_marambo_rupota","nachingwea_marambo"
2014-06-24,"Rupota","Marambo","Nachingwea","Lindi",5,13,54,2014,"nachingwea_marambo_rupota","nachingwea_marambo"
2015-09-03,"Majonanga","Matekwe","Nachingwea","Lindi",2,3,69,2015,"nachingwea_matekwe_majonanga","nachingwea_matekwe"
2014-06-25,"Majonanga","Matekwe","Nachingwea","Lindi",2,7,54,2014,"nachingwea_matekwe_majonanga","nachingwea_matekwe"
2015-09-03,"Matekwe","Matekwe","Nachingwea","Lindi",4,9,69,2015,"nachingwea_matekwe_matekwe","nachingwea_matekwe"
2014-06-24,"Matekwe","Matekwe","Nachingwea","Lindi",3,18,54,2014,"nachingwea_matekwe_matekwe","nachingwea_matekwe"
2014-06-26,"Matekwe","Matekwe","Nachingwea","Lindi",1,5,54,2014,"nachingwea_matekwe_matekwe","nachingwea_matekwe"
2015-09-04,"Chimbendenga","Mbondo","Nachingwea","Lindi",6,13,69,2015,"nachingwea_mbondo_chimbendenga","nachingwea_mbondo"
2014-06-25,"Chimbendenga","Mbondo","Nachingwea","Lindi",5,12,54,2014,"nachingwea_mbondo_chimbendenga","nachingwea_mbondo"
2015-09-04,"Mbondo","Mbondo","Nachingwea","Lindi",6,18,69,2015,"nachingwea_mbondo_mbondo","nachingwea_mbondo"
2014-06-25,"Mbondo","Mbondo","Nachingwea","Lindi",3,14,54,2014,"nachingwea_mbondo_mbondo","nachingwea_mbondo"
2015-09-04,"Nahimba","Mbondo","Nachingwea","Lindi",6,15,69,2015,"nachingwea_mbondo_nahimba","nachingwea_mbondo"
2014-06-25,"Nahimba","Mbondo","Nachingwea","Lindi",1,8,54,2014,"nachingwea_mbondo_nahimba","nachingwea_mbondo"
2015-09-04,"Nakalonji","Mbondo","Nachingwea","Lindi",0,18,69,2015,"nachingwea_mbondo_nakalonji","nachingwea_mbondo"
2014-06-25,"Nakalonji","Mbondo","Nachingwea","Lindi",1,10,54,2014,"nachingwea_mbondo_nakalonji","nachingwea_mbondo"
2015-09-04,"Chilaile","Mkoka","Nachingwea","Lindi",3,7,69,2015,"nachingwea_mkoka_chilaile","nachingwea_mkoka"
2015-09-04,"Likwela","Mkoka","Nachingwea","Lindi",0,5,69,2015,"nachingwea_mkoka_likwela","nachingwea_mkoka"
2014-06-24,"Likwela","Mkoka","Nachingwea","Lindi",1,8,54,2014,"nachingwea_mkoka_likwela","nachingwea_mkoka"
2015-09-04,"Mkoka","Mkoka","Nachingwea","Lindi",2,8,69,2015,"nachingwea_mkoka_mkoka","nachingwea_mkoka"
2014-06-24,"Mkoka","Mkoka","Nachingwea","Lindi",4,12,54,2014,"nachingwea_mkoka_mkoka","nachingwea_mkoka"
2014-06-30,"Nandile","Mkoka","Nachingwea","Lindi",2,9,54,2014,"nachingwea_mkoka_nandile","nachingwea_mkoka"
2015-09-04,"Narungombe","Mkoka","Nachingwea","Lindi",2,15,69,2015,"nachingwea_mkoka_narungombe","nachingwea_mkoka"
2014-06-27,"Narungombe","Mkoka","Nachingwea","Lindi",1,9,54,2014,"nachingwea_mkoka_narungombe","nachingwea_mkoka"
2015-09-04,"Rweje","Mkoka","Nachingwea","Lindi",2,13,69,2015,"nachingwea_mkoka_rweje","nachingwea_mkoka"
2014-06-28,"Rweje","Mkoka","Nachingwea","Lindi",3,7,54,2014,"nachingwea_mkoka_rweje","nachingwea_mkoka"
2015-09-06,"Mandai","Mkotokuyana","Nachingwea","Lindi",2,9,69,2015,"nachingwea_mkotokuyana_mandai","nachingwea_mkotokuyana"
2014-06-23,"Mandai","Mkotokuyana","Nachingwea","Lindi",1,5,54,2014,"nachingwea_mkotokuyana_mandai","nachingwea_mkotokuyana"
2015-09-06,"Mtokokuyana","Mkotokuyana","Nachingwea","Lindi",0,7,69,2015,"nachingwea_mkotokuyana_mtokokuyana","nachingwea_mkotokuyana"
2016-11-10,"Mtokokuyana","Mkotokuyana","Nachingwea","Lindi",6,0,83,2016,"nachingwea_mkotokuyana_mtokokuyana","nachingwea_mkotokuyana"
2014-06-23,"Mtokokuyana","Mkotokuyana","Nachingwea","Lindi",1,4,54,2014,"nachingwea_mkotokuyana_mtokokuyana","nachingwea_mkotokuyana"
2016-11-09,"Farm 8","Mneromiembeni","Nachingwea","Lindi",2,3,83,2016,"nachingwea_mneromiembeni_farm","nachingwea_mneromiembeni"
2014-06-26,"Farm 8","Mneromiembeni","Nachingwea","Lindi",3,8,54,2014,"nachingwea_mneromiembeni_farm","nachingwea_mneromiembeni"
2015-09-06,"Mkonjela","Mneromiembeni","Nachingwea","Lindi",5,13,69,2015,"nachingwea_mneromiembeni_mkonjela","nachingwea_mneromiembeni"
2016-11-09,"Mkonjela","Mneromiembeni","Nachingwea","Lindi",2,1,83,2016,"nachingwea_mneromiembeni_mkonjela","nachingwea_mneromiembeni"
2014-06-26,"Mkonjela","Mneromiembeni","Nachingwea","Lindi",1,11,54,2014,"nachingwea_mneromiembeni_mkonjela","nachingwea_mneromiembeni"
2015-09-06,"Mneromiembeni","Mneromiembeni","Nachingwea","Lindi",2,9,69,2015,"nachingwea_mneromiembeni_mneromiembeni","nachingwea_mneromiembeni"
2016-11-09,"Mneromiembeni","Mneromiembeni","Nachingwea","Lindi",3,0,83,2016,"nachingwea_mneromiembeni_mneromiembeni","nachingwea_mneromiembeni"
2014-06-26,"Mneromiembeni","Mneromiembeni","Nachingwea","Lindi",1,8,54,2014,"nachingwea_mneromiembeni_mneromiembeni","nachingwea_mneromiembeni"
2015-09-06,"Namkula","Mneromiembeni","Nachingwea","Lindi",5,12,69,2015,"nachingwea_mneromiembeni_namkula","nachingwea_mneromiembeni"
2016-11-09,"Namkula","Mneromiembeni","Nachingwea","Lindi",1,3,83,2016,"nachingwea_mneromiembeni_namkula","nachingwea_mneromiembeni"
2014-06-26,"Namkula","Mneromiembeni","Nachingwea","Lindi",0,12,54,2014,"nachingwea_mneromiembeni_namkula","nachingwea_mneromiembeni"
2015-09-06,"Ntila","Mneromiembeni","Nachingwea","Lindi",5,25,69,2015,"nachingwea_mneromiembeni_ntila","nachingwea_mneromiembeni"
2016-11-09,"Ntila","Mneromiembeni","Nachingwea","Lindi",3,1,83,2016,"nachingwea_mneromiembeni_ntila","nachingwea_mneromiembeni"
2014-06-26,"Ntila","Mneromiembeni","Nachingwea","Lindi",3,16,54,2014,"nachingwea_mneromiembeni_ntila","nachingwea_mneromiembeni"
2015-09-06,"Kimawe","Mnerongongo","Nachingwea","Lindi",2,15,69,2015,"nachingwea_mnerongongo_kimawe","nachingwea_mnerongongo"
2014-06-27,"Kimawe","Mnerongongo","Nachingwea","Lindi",3,16,54,2014,"nachingwea_mnerongongo_kimawe","nachingwea_mnerongongo"
2015-09-06,"Kitandi","Mnerongongo","Nachingwea","Lindi",0,10,69,2015,"nachingwea_mnerongongo_kitandi","nachingwea_mnerongongo"
2014-06-27,"Kitandi","Mnerongongo","Nachingwea","Lindi",3,5,54,2014,"nachingwea_mnerongongo_kitandi","nachingwea_mnerongongo"
2015-09-06,"Mnerongongo","Mnerongongo","Nachingwea","Lindi",6,43,69,2015,"nachingwea_mnerongongo_mnerongongo","nachingwea_mnerongongo"
2014-06-26,"Mnerongongo","Mnerongongo","Nachingwea","Lindi",9,42,54,2014,"nachingwea_mnerongongo_mnerongongo","nachingwea_mnerongongo"
2015-09-06,"Mpute","Mnerongongo","Nachingwea","Lindi",10,15,69,2015,"nachingwea_mnerongongo_mpute","nachingwea_mnerongongo"
2014-06-27,"Mpute","Mnerongongo","Nachingwea","Lindi",0,7,54,2014,"nachingwea_mnerongongo_mpute","nachingwea_mnerongongo"
2015-09-05,"Libea","Mpiruka","Nachingwea","Lindi",5,10,69,2015,"nachingwea_mpiruka_libea","nachingwea_mpiruka"
2014-06-26,"Libea","Mpiruka","Nachingwea","Lindi",1,8,54,2014,"nachingwea_mpiruka_libea","nachingwea_mpiruka"
2015-09-05,"Mkumba","Mpiruka","Nachingwea","Lindi",2,23,69,2015,"nachingwea_mpiruka_mkumba","nachingwea_mpiruka"
2016-11-06,"Mkumba","Mpiruka","Nachingwea","Lindi",4,10,83,2016,"nachingwea_mpiruka_mkumba","nachingwea_mpiruka"
2014-06-21,"Mkumba","Mpiruka","Nachingwea","Lindi",8,27,54,2014,"nachingwea_mpiruka_mkumba","nachingwea_mpiruka"
2015-09-05,"Mpiruka","Mpiruka","Nachingwea","Lindi",2,10,69,2015,"nachingwea_mpiruka_mpiruka","nachingwea_mpiruka"
2014-06-22,"Mpiruka","Mpiruka","Nachingwea","Lindi",2,17,54,2014,"nachingwea_mpiruka_mpiruka","nachingwea_mpiruka"
2015-09-02,"Kipara Mtua","Mtua","Nachingwea","Lindi",7,24,69,2015,"nachingwea_mtua_kiparamtua","nachingwea_mtua"
2014-06-21,"Kipara Mtua","Mtua","Nachingwea","Lindi",0,4,54,2014,"nachingwea_mtua_kiparamtua","nachingwea_mtua"
2014-06-24,"Kipara Mtua","Mtua","Nachingwea","Lindi",0,3,54,2014,"nachingwea_mtua_kiparamtua","nachingwea_mtua"
2015-09-02,"Mtua","Mtua","Nachingwea","Lindi",5,23,69,2015,"nachingwea_mtua_mtua","nachingwea_mtua"
2016-11-03,"Mtua","Mtua","Nachingwea","Lindi",0,2,83,2016,"nachingwea_mtua_mtua","nachingwea_mtua"
2014-06-22,"Mtua","Mtua","Nachingwea","Lindi",2,12,54,2014,"nachingwea_mtua_mtua","nachingwea_mtua"
2015-09-02,"Nalengwe","Mtua","Nachingwea","Lindi",0,13,69,2015,"nachingwea_mtua_nalengwe","nachingwea_mtua"
2016-11-03,"Nalengwe","Mtua","Nachingwea","Lindi",0,1,83,2016,"nachingwea_mtua_nalengwe","nachingwea_mtua"
2014-06-23,"Nalengwe","Mtua","Nachingwea","Lindi",2,12,54,2014,"nachingwea_mtua_nalengwe","nachingwea_mtua"
2016-11-03,"Nammanga","Mtua","Nachingwea","Lindi",1,3,83,2016,"nachingwea_mtua_nammanga","nachingwea_mtua"
2015-09-05,"Chiumbati Shuleni","Naipanga","Nachingwea","Lindi",2,7,69,2015,"nachingwea_naipanga_chiumbatishuleni","nachingwea_naipanga"
2016-11-08,"Chiumbati Shuleni","Naipanga","Nachingwea","Lindi",1,0,83,2016,"nachingwea_naipanga_chiumbatishuleni","nachingwea_naipanga"
2014-06-12,"Chiumbati Shuleni","Naipanga","Nachingwea","Lindi",1,5,54,2014,"nachingwea_naipanga_chiumbatishuleni","nachingwea_naipanga"
2015-09-05,"Chiwindi","Naipanga","Nachingwea","Lindi",2,5,69,2015,"nachingwea_naipanga_chiwindi","nachingwea_naipanga"
2016-11-07,"Chiwindi","Naipanga","Nachingwea","Lindi",3,5,83,2016,"nachingwea_naipanga_chiwindi","nachingwea_naipanga"
2014-06-13,"Chiwindi","Naipanga","Nachingwea","Lindi",1,3,54,2014,"nachingwea_naipanga_chiwindi","nachingwea_naipanga"
2015-09-05,"Naipanga","Naipanga","Nachingwea","Lindi",2,7,69,2015,"nachingwea_naipanga_naipanga","nachingwea_naipanga"
2016-11-07,"Naipanga","Naipanga","Nachingwea","Lindi",0,0,83,2016,"nachingwea_naipanga_naipanga","nachingwea_naipanga"
2014-06-10,"Naipanga","Naipanga","Nachingwea","Lindi",1,5,54,2014,"nachingwea_naipanga_naipanga","nachingwea_naipanga"
2016-11-07,"Rahaleo","Naipanga","Nachingwea","Lindi",2,0,83,2016,"nachingwea_naipanga_rahaleo","nachingwea_naipanga"
2014-06-11,"Rahaleo","Naipanga","Nachingwea","Lindi",1,2,54,2014,"nachingwea_naipanga_rahaleo","nachingwea_naipanga"
2015-09-05,"Kihuwe","Naipingo","Nachingwea","Lindi",0,5,69,2015,"nachingwea_naipingo_kihuwe","nachingwea_naipingo"
2014-06-21,"Kihuwe","Naipingo","Nachingwea","Lindi",5,14,54,2014,"nachingwea_naipingo_kihuwe","nachingwea_naipingo"
2015-09-02,"Kwakamkamba","Naipingo","Nachingwea","Lindi",6,9,69,2015,"nachingwea_naipingo_kwakamkamba","nachingwea_naipingo"
2014-06-25,"Kwakamkamba","Naipingo","Nachingwea","Lindi",2,6,54,2014,"nachingwea_naipingo_kwakamkamba","nachingwea_naipingo"
2015-09-01,"Mchangani","Naipingo","Nachingwea","Lindi",6,16,69,2015,"nachingwea_naipingo_mchangani","nachingwea_naipingo"
2014-06-26,"Mchangani","Naipingo","Nachingwea","Lindi",4,7,54,2014,"nachingwea_naipingo_mchangani","nachingwea_naipingo"
2015-09-02,"Mchonda","Naipingo","Nachingwea","Lindi",5,23,69,2015,"nachingwea_naipingo_mchonda","nachingwea_naipingo"
2016-11-08,"Mchonda","Naipingo","Nachingwea","Lindi",2,0,83,2016,"nachingwea_naipingo_mchonda","nachingwea_naipingo"
2014-06-25,"Mchonda","Naipingo","Nachingwea","Lindi",5,20,54,2014,"nachingwea_naipingo_mchonda","nachingwea_naipingo"
2015-09-02,"Mkatapori","Naipingo","Nachingwea","Lindi",0,8,69,2015,"nachingwea_naipingo_mkatapori","nachingwea_naipingo"
2016-11-08,"Mkatapori","Naipingo","Nachingwea","Lindi",8,2,83,2016,"nachingwea_naipingo_mkatapori","nachingwea_naipingo"
2014-06-25,"Mkatapori","Naipingo","Nachingwea","Lindi",1,5,54,2014,"nachingwea_naipingo_mkatapori","nachingwea_naipingo"
2015-09-02,"Mkukwe","Naipingo","Nachingwea","Lindi",2,2,69,2015,"nachingwea_naipingo_mkukwe","nachingwea_naipingo"
2016-11-08,"Mkukwe","Naipingo","Nachingwea","Lindi",3,1,83,2016,"nachingwea_naipingo_mkukwe","nachingwea_naipingo"
2014-06-25,"Mkukwe","Naipingo","Nachingwea","Lindi",2,8,54,2014,"nachingwea_naipingo_mkukwe","nachingwea_naipingo"
2015-09-05,"Naipingo","Naipingo","Nachingwea","Lindi",2,14,69,2015,"nachingwea_naipingo_naipingo","nachingwea_naipingo"
2016-11-07,"Naipingo","Naipingo","Nachingwea","Lindi",1,3,83,2016,"nachingwea_naipingo_naipingo","nachingwea_naipingo"
2014-06-20,"Naipingo","Naipingo","Nachingwea","Lindi",5,15,54,2014,"nachingwea_naipingo_naipingo","nachingwea_naipingo"
2014-06-21,"Naipingo","Naipingo","Nachingwea","Lindi",4,10,54,2014,"nachingwea_naipingo_naipingo","nachingwea_naipingo"
2015-09-02,"Namatumbusi","Naipingo","Nachingwea","Lindi",2,5,69,2015,"nachingwea_naipingo_namatumbusi","nachingwea_naipingo"
2014-06-27,"Namatumbusi","Naipingo","Nachingwea","Lindi",1,3,54,2014,"nachingwea_naipingo_namatumbusi","nachingwea_naipingo"
2015-09-02,"Nang'ondo","Naipingo","Nachingwea","Lindi",5,9,69,2015,"nachingwea_naipingo_nangondo","nachingwea_naipingo"
2016-11-09,"Nang'ondo","Naipingo","Nachingwea","Lindi",1,0,83,2016,"nachingwea_naipingo_nangondo","nachingwea_naipingo"
2014-06-24,"Nang'ondo","Naipingo","Nachingwea","Lindi",3,10,54,2014,"nachingwea_naipingo_nangondo","nachingwea_naipingo"
2015-09-07,"Likongowele","Namapwia","Nachingwea","Lindi",2,5,69,2015,"nachingwea_namapwia_likongowele","nachingwea_namapwia"
2016-11-10,"Likongowele","Namapwia","Nachingwea","Lindi",3,5,83,2016,"nachingwea_namapwia_likongowele","nachingwea_namapwia"
2014-06-29,"Likongowele","Namapwia","Nachingwea","Lindi",2,11,54,2014,"nachingwea_namapwia_likongowele","nachingwea_namapwia"
2015-09-07,"Mbute","Namapwia","Nachingwea","Lindi",1,7,69,2015,"nachingwea_namapwia_mbute","nachingwea_namapwia"
2016-11-10,"Mbute","Namapwia","Nachingwea","Lindi",3,3,83,2016,"nachingwea_namapwia_mbute","nachingwea_namapwia"
2014-06-28,"Mbute","Namapwia","Nachingwea","Lindi",2,7,54,2014,"nachingwea_namapwia_mbute","nachingwea_namapwia"
2014-07-01,"Namapwia","Namapwia","Nachingwea","Lindi",3,9,55,2014,"nachingwea_namapwia_namapwia","nachingwea_namapwia"
2015-09-05,"Namapwia","Namapwia","Nachingwea","Lindi",2,12,69,2015,"nachingwea_namapwia_namapwia","nachingwea_namapwia"
2015-09-01,"Muungano","Namatula","Nachingwea","Lindi",4,13,69,2015,"nachingwea_namatula_muungano","nachingwea_namatula"
2014-06-22,"Muungano","Namatula","Nachingwea","Lindi",3,12,54,2014,"nachingwea_namatula_muungano","nachingwea_namatula"
2015-09-01,"Namatula","Namatula","Nachingwea","Lindi",2,23,69,2015,"nachingwea_namatula_namatula","nachingwea_namatula"
2016-11-09,"Namatula","Namatula","Nachingwea","Lindi",5,2,83,2016,"nachingwea_namatula_namatula","nachingwea_namatula"
2014-06-22,"Namatula","Namatula","Nachingwea","Lindi",10,41,54,2014,"nachingwea_namatula_namatula","nachingwea_namatula"
2016-11-09,"Boma","Nambambo","Nachingwea","Lindi",5,8,83,2016,"nachingwea_nambambo_boma","nachingwea_nambambo"
2015-08-31,"Boma","Nambambo","Nachingwea","Lindi",9,6,68,2015,"nachingwea_nambambo_boma","nachingwea_nambambo"
2015-09-02,"Darajani","Nambambo","Nachingwea","Lindi",7,12,69,2015,"nachingwea_nambambo_darajani","nachingwea_nambambo"
2016-11-09,"Darajani","Nambambo","Nachingwea","Lindi",2,2,83,2016,"nachingwea_nambambo_darajani","nachingwea_nambambo"
2015-09-01,"Mshikamano","Nambambo","Nachingwea","Lindi",2,2,69,2015,"nachingwea_nambambo_mshikamano","nachingwea_nambambo"
2016-11-09,"Mshikamano","Nambambo","Nachingwea","Lindi",2,3,83,2016,"nachingwea_nambambo_mshikamano","nachingwea_nambambo"
2016-11-06,"Nachingwea","Nambambo","Nachingwea","Lindi",1,5,83,2016,"nachingwea_nambambo_nachingwea","nachingwea_nambambo"
2014-06-22,"Nachingwea","Nambambo","Nachingwea","Lindi",4,3,54,2014,"nachingwea_nambambo_nachingwea","nachingwea_nambambo"
2015-08-31,"Nachingwea","Nambambo","Nachingwea","Lindi",4,10,68,2015,"nachingwea_nambambo_nachingwea","nachingwea_nambambo"
2015-09-05,"Rahaleo","Nambambo","Nachingwea","Lindi",0,5,69,2015,"nachingwea_nambambo_rahaleo","nachingwea_nambambo"
2016-11-09,"Rahaleo","Nambambo","Nachingwea","Lindi",0,0,83,2016,"nachingwea_nambambo_rahaleo","nachingwea_nambambo"
