"Date","Study.Area","Region","District","Ward","Village.2002","Village","Location.Source","Kitongoji","Latitude","Longitude","UTM.Easting","UTM.Northing","District.1","Village.1","Biter.ID","ID","Uncertainty","Species","Other.species","Owner","Suspect","Vaccination","Date.bitten.known","Date.bitten","Date.bitten.uncertainty","Known.bites","Symptoms.started.known","Symptoms.started","Symptoms.started.accuracy","Date_proxy","Year","month_n"
"15-Nov-2017","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,549,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2013-01-23","+/- 7 days","2013-01-23",2013,25
"15-Nov-2017","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,566,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2015-07-15","+/- 28 days","2015-07-15",2015,55
"15-Nov-2017","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,550,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2012-12-25","+/- 7 days","2012-12-25",2012,24
"15-Nov-2017","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,551,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2013-02-12","+/- 7 days","2013-02-12",2013,26
"15-Nov-2017","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,548,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2016-08-30","+/- 28 days","2016-08-30",2016,68
"22-Aug-2017","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,562,563,"","Domestic dog",NA,"Known","Yes","Not vaccinated","true","2015-06-15","+/- 28 days",NA,"true","2015-07-02","+/- 28 days","2015-06-15",2015,54
"22-Aug-2017","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,562,564,"","Domestic dog",NA,"Known","Yes","Not vaccinated","true","2015-06-15","+/- 28 days",NA,"true","2015-07-01","+/- 28 days","2015-06-15",2015,54
"22-Aug-2017","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,562,565,"","Domestic dog",NA,"Known","Yes","Not vaccinated","true","2015-06-15","+/- 28 days",NA,"true","2015-07-16","+/- 28 days","2015-06-15",2015,54
"15-Nov-2017","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,560,"","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2012-03-27","+/- 14 days","2012-03-27",2012,15
"15-Nov-2017","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,553,"on the farm","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2013-07-11","+/- 7 days","2013-07-11",2013,31
"15-Nov-2017","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,554,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2013-02-21","+/- 7 days","2013-02-21",2013,26
"22-Aug-2017","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,562,"","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2015-06-15","+/- 28 days","2015-06-15",2015,54
"15-Nov-2017","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,552,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2013-03-15","+/- 7 days","2013-03-15",2013,27
"15-Nov-2017","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,547,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2011-09-03","+/- 7 days","2011-09-03",2011,9
"15-Nov-2017","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,557,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2016-12-17","+/- 7 days","2016-12-17",2016,72
"15-Nov-2017","STz","Lindi","Kilwa","Miteja",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,558,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2013-07-15","+/- 7 days","2013-07-15",2013,31
"22-Aug-2017","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,559,"","Domestic dog",NA,"Known","Yes","Not vaccinated","false",NA,"",NA,"true","2011-07-15","+/- 28 days","2011-07-15",2011,7
"15-Nov-2017","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,560,561,"","Domestic dog",NA,"Known","Yes","Not vaccinated","true","2012-03-27","+/- 14 days",NA,"true","2012-05-12","+/- 7 days","2012-03-27",2012,15
"15-Nov-2017","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"Kilwa",NA,0,555,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2012-06-17","+/- 7 days","2012-06-17",2012,18
"07-Feb-2019","STz","Mtwara","Tandahimba","Tandahimba",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,800,"on the farm","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2018-07-01","+/- 7 days","2018-07-01",2018,91
"06-Feb-2019","STz","Mtwara","Tandahimba","Nambahu",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,802,"on the farm","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2018-02-28","+/- 7 days","2018-02-28",2018,86
"07-Feb-2019","STz","Mtwara","Tandahimba","Nambahu",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,803,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-12-13","+/- 7 days","2018-12-13",2018,96
"07-Feb-2019","STz","Mtwara","Tandahimba","Nambahu",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,804,"far away","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-04-29","+/- 7 days","2018-04-29",2018,88
"07-Feb-2019","STz","Mtwara","Tandahimba","Chaume",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,809,"on the farm","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2017-10-02","+/- 7 days","2017-10-02",2017,82
"08-Feb-2019","STz","Mtwara","Tandahimba","Dinduma",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,822,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2017-12-15","+/- 7 days","2017-12-15",2017,84
"08-Feb-2019","STz","Mtwara","Tandahimba","Mdimba Mnyoma",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,813,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2017-06-15","+/- 28 days","2017-06-15",2017,78
"08-Feb-2019","STz","Mtwara","Tandahimba","Mdimba Mnyoma",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,818,"","Domestic dog",NA,"Known","Yes","Unknown","false",NA,"+/- 28 days",NA,"true","2017-05-01","+/- 28 days","2017-05-01",2017,77
"08-Feb-2019","STz","Mtwara","Tandahimba","Mdimba Mnyoma",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,817,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2017-03-10","+/- 7 days","2017-03-10",2017,75
"08-Feb-2019","STz","Mtwara","Tandahimba","Mdimba Mnyoma",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,814,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-05-25","+/- 7 days","2018-05-25",2018,89
"08-Feb-2019","STz","Mtwara","Tandahimba","Maundo",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,823,"far away","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2017-02-17","+/- 7 days","2017-02-17",2017,74
"08-Feb-2019","STz","Mtwara","Tandahimba","Dinduma",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,821,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2017-02-13","+/- 7 days","2017-02-13",2017,74
"08-Feb-2019","STz","Mtwara","Tandahimba","Mdimba Mnyoma",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,815,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2017-02-15","+/- 28 days","2017-02-15",2017,74
"08-Feb-2019","STz","Mtwara","Tandahimba","Maundo",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,824,"far away","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2017-02-24","+/- 7 days","2017-02-24",2017,74
"09-Feb-2019","STz","Mtwara","Tandahimba","Kitama",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,827,"","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-01-29","+/- 7 days","2019-01-29",2019,97
"09-Feb-2019","STz","Mtwara","Tandahimba","Kitama",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,833,"far away","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-02-28","+/- 7 days","2018-02-28",2018,86
"09-Feb-2019","STz","Mtwara","Tandahimba","Kitama",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,827,828,"","Domestic dog",NA,"Known","Yes","Not vaccinated","true","2019-01-29","0",NA,"true","2019-02-05","0","2019-01-29",2019,97
"09-Feb-2019","STz","Mtwara","Tandahimba","Kitama",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,827,829,"","Domestic dog",NA,"Known","Yes","Not vaccinated","true","2019-01-29","0",NA,"true","2019-02-07","0","2019-01-29",2019,97
"09-Feb-2019","STz","Mtwara","Tandahimba","Kitama",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,827,830,"","Domestic dog",NA,"Known","Yes","Not vaccinated","true","2019-01-29","0",NA,"true","2019-02-06","0","2019-01-29",2019,97
"09-Feb-2019","STz","Mtwara","Tandahimba","Kitama",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,827,831,"","Domestic dog",NA,"Known","Yes","Not vaccinated","true","2019-01-29","0",NA,"true","2019-02-06","0","2019-01-29",2019,97
"09-Feb-2019","STz","Mtwara","Tandahimba","Kitama",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,827,832,"","Domestic dog",NA,"Known","Yes","Not vaccinated","true","2019-01-29","0",NA,"true","2019-02-07","0","2019-01-29",2019,97
"10-Feb-2019","STz","Mtwara","Mtwara","Njengwa",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,841,"at home","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2018-09-21","+/- 7 days","2018-09-21",2018,93
"11-Feb-2019","STz","Mtwara","Newala","Mchemo",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,847,"on the farm","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2018-07-01","+/- 7 days","2018-07-01",2018,91
"10-Feb-2019","STz","Mtwara","Newala","Mtopwa",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,845,"on the farm","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2017-03-15","+/- 28 days","2017-03-15",2017,75
"10-Feb-2019","STz","Mtwara","Newala","Mtopwa",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,844,"at home","Wildlife: Jackal",NA,"Not applicable","Yes","Not vaccinated","false",NA,"",NA,"true","2018-09-06","+/- 7 days","2018-09-06",2018,93
"11-Feb-2019","STz","Mtwara","Newala","Mnekachi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,849,"on the farm","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2018-07-20","+/- 7 days","2018-07-20",2018,91
"11-Feb-2019","STz","Mtwara","Newala","Mchemo",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,848,"on the farm","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2017-10-01","+/- 28 days","2017-10-01",2017,82
"10-Feb-2019","STz","Mtwara","Mtwara","Kiromba",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,842,"nearby","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2018-05-01","+/- 28 days","2018-05-01",2018,89
"11-Feb-2019","STz","Mtwara","Newala","Mchemo",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,846,"at home","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2018-07-30","+/- 7 days","2018-07-30",2018,91
"10-Feb-2019","STz","Mtwara","Mtwara","Kiromba",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,843,"on the farm","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2017-06-01","+/- 28 days","2017-06-01",2017,78
"11-Feb-2019","STz","Mtwara","Mtwara","Kiromba",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,904,"","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2018-07-06","+/- 7 days","2018-07-06",2018,91
"13-Feb-2019","STz","Mtwara","Masasi","Lukuledi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,855,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-06-01","+/- 28 days","2018-06-01",2018,90
"13-Feb-2019","STz","Mtwara","Masasi","Lukuledi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,856,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-03-03","+/- 7 days","2018-03-03",2018,87
"13-Feb-2019","STz","Mtwara","Masasi","Chiwale",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,854,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-01-17","+/- 7 days","2018-01-17",2018,85
"12-Feb-2019","STz","Mtwara","Masasi","Namalenga",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,857,"","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-04-29","+/- 7 days","2018-04-29",2018,88
"13-Feb-2019","STz","Mtwara","Masasi","Mwena",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,861,"at home","Wildlife: Hyena",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2014-09-01","+/- 7 days","2014-09-01",2014,45
"16-Feb-2019","STz","Lindi","Nachingwea","Mpiruka",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,873,"","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2017-03-07","+/- 7 days","2017-03-07",2017,75
"16-Feb-2019","STz","Lindi","Nachingwea","Naipingo",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,864,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-08-01","+/- 7 days","2018-08-01",2018,92
"14-Feb-2019","STz","Mtwara","Nanyumbu","Mangaka",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,863,"nearby","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2018-09-02","+/- 7 days","2018-09-02",2018,93
"18-Feb-2019","STz","Lindi","Nachingwea","Nangowe",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,879,"","Domestic dog",NA,"Known","Yes","Not vaccinated","false",NA,"",NA,"true","2018-09-05","0","2018-09-05",2018,93
"25-Feb-2019","STz","Lindi","Kilwa","Mingumbi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,891,"","Domestic dog",NA,"Known","Yes","Not vaccinated","false",NA,"",NA,"true","2019-02-05","+/- 7 days","2019-02-05",2019,98
"26-Feb-2019","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,896,"","Domestic dog",NA,"Known","Yes","Not vaccinated","false",NA,"",NA,"true","2019-01-02","+/- 14 days","2019-01-02",2019,97
"25-Feb-2019","STz","Lindi","Kilwa","Kinjumbi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,892,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-11-15","+/- 7 days","2018-11-15",2018,95
"26-Feb-2019","STz","Lindi","Kilwa","Mitole",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,894,"","Domestic dog",NA,"Known","Yes","Not vaccinated","false",NA,"",NA,"true","2018-12-22","+/- 7 days","2018-12-22",2018,96
"26-Feb-2019","STz","Lindi","Kilwa","Njinjo",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,893,"far away","Domestic dog",NA,"Unknown","Yes","Not vaccinated","false",NA,"",NA,"true","2017-06-01","+/- 28 days","2017-06-01",2017,78
"25-Feb-2019","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,890,"","Domestic dog",NA,"Known","Yes","Not vaccinated","false",NA,"",NA,"true","2018-12-17","+/- 7 days","2018-12-17",2018,96
"26-Feb-2019","STz","Lindi","Kilwa","Miteja",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,897,"","Domestic dog",NA,"Known","Yes","Not vaccinated","false",NA,"",NA,"true","2018-11-23","+/- 7 days","2018-11-23",2018,95
"26-Feb-2019","STz","Lindi","Kilwa","Miteja",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,895,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-11-25","+/- 7 days","2018-11-25",2018,95
"26-Feb-2019","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,898,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-02-06","+/- 7 days","2019-02-06",2019,98
"27-Feb-2019","STz","Lindi","Kilwa","Kinjumbi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,899,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-01-01","+/- 7 days","2019-01-01",2019,97
"25-Feb-2019","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,903,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-09-17","+/- 7 days","2018-09-17",2018,93
"20-Feb-2019","STz","Lindi","Ruangwa","Nkowe",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,905,"","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2017-12-20","+/- 7 days","2017-12-20",2017,84
"27-Feb-2019","STz","Lindi","Kilwa","Kinjumbi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,900,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-03-03","+/- 28 days","2018-03-03",2018,87
"03-Mar-2019","STz","Lindi","Kilwa","Nanjirinji",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,901,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-10-01","+/- 28 days","2018-10-01",2018,94
"25-Feb-2019","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,902,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2018-08-23","+/- 7 days","2018-08-23",2018,92
"23-Jul-2019","STz","Mtwara","Tandahimba","Tandahimba",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,909,"nearby","Wildlife: Jackal",NA,"Not applicable","Yes","Not applicable","false",NA,"",NA,"true","2019-07-03","+/- 7 days","2019-07-03",2019,103
"19-Jul-2019","STz","Mtwara","Masasi","Nanganga",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,908,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-06-29","+/- 7 days","2019-06-29",2019,102
"22-Jul-2019","STz","Mtwara","Tandahimba","Kitama",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,910,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-04-22","+/- 7 days","2019-04-22",2019,100
"19-Jul-2019","STz","Lindi","Lindi","Mtanda",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,906,907,"","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-01-15","+/- 14 days","2019-01-15",2019,97
"30-Jul-2019","STz","Lindi","Kilwa","Kandawale",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,911,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-07-09","+/- 7 days","2019-07-09",2019,103
"29-Jul-2019","STz","Lindi","Kilwa","Tingi",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,918,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-06-16","+/- 7 days","2019-06-16",2019,102
"30-Jul-2019","STz","Lindi","Kilwa","Kikole",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,919,"","Domestic dog",NA,"Known","Yes","Not vaccinated","false",NA,"",NA,"true","2019-04-12","+/- 7 days","2019-04-12",2019,100
"30-Jul-2019","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,922,"at home","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-03-26","+/- 7 days","2019-03-26",2019,99
"30-Jul-2019","STz","Lindi","Kilwa","Miteja",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,925,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-03-25","+/- 7 days","2019-03-25",2019,99
"30-Jul-2019","STz","Lindi","Kilwa","Kikole",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,921,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-04-01","+/- 7 days","2019-04-01",2019,100
"30-Jul-2019","STz","Lindi","Kilwa","Kipatimu",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,928,"","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-03-13","+/- 7 days","2019-03-13",2019,99
"31-Jul-2019","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,926,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-06-02","+/- 7 days","2019-06-02",2019,102
"30-Jul-2019","STz","Lindi","Kilwa","Kivinjesingino",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,924,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-03-15","+/- 7 days","2019-03-15",2019,99
"30-Jul-2019","STz","Lindi","Kilwa","Kipatimu",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,912,"at home","Domestic dog",NA,"Unknown","Yes","Not vaccinated","false",NA,"",NA,"true","2019-07-20","0","2019-07-20",2019,103
"30-Jul-2019","STz","Lindi","Kilwa","Njinjo",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,920,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-04-11","+/- 7 days","2019-04-11",2019,100
"30-Jul-2019","STz","Lindi","Kilwa","Njinjo",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,914,"","Domestic dog",NA,"Known","Yes","Not vaccinated","false",NA,"",NA,"true","2019-06-04","+/- 7 days","2019-06-04",2019,102
"30-Jul-2019","STz","Lindi","Kilwa","Njinjo",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,914,915,"","Domestic dog",NA,"Known","Yes","Not vaccinated","true","2019-06-04","0",NA,"true","2019-07-16","+/- 7 days","2019-06-04",2019,102
"30-Jul-2019","STz","Lindi","Kilwa","Kipatimu",NA,NA,"Inherited From Parent","",NA,NA,NA,NA,"",NA,0,927,"nearby","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-04-22","+/- 7 days","2019-04-22",2019,100
"19-Jul-2019","STz","Lindi","Lindi","",NA,NA,"Shape File Centroid","Mtanda Juu",NA,NA,NA,NA,"Lindi Urban",NA,0,906,"","Domestic dog",NA,"Unknown","Yes","Unknown","false",NA,"",NA,"true","2019-01-15","+/- 28 days","2019-01-15",2019,97
